/;GFOOT;group;20210202_並行稼働開始;;;;;;;;;
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_POS売上_NLOG/;DataLoad;pjob;TW_NLOGにデータをロードする;COM_LOAD_DATA_v2.bat;501 即時 NLOG_受信処理 ADW_GFDWH GFDWH_W_TT_NLOG C:\HFT\RCV\EAS2E014.txt;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_POS売上_NLOG/;FileBackUp;pjob;;COM_BACKUP_v2.bat;501 即時 NLOG_BackUpError MOVE C:\HFT\RCV\EAS2E014.txt;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_POS売上_NLOG/;File監視エラー;rpjob;エラーメール送信;COM_SND_EVENTCREATE.bat;501 即時 NLOG受信監視タイムアウト;D:\GFETL\BAT;TYCLDS30;;;;;
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_POS売上_NLOG/;NLOG_GFOOTID付与;pjob;INS_TT_NLOG実行;COM_CALL_SP_v2.bat;501 即時 NLOG_受信処理 ADW_GFDWH　C:\APP\BAT\SQL\INS_TT_NLOG.sql;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_POS売上_NLOG/;NLOG_取込_エラーチェック;pjob;NLOG_取込_エラーチェック;COM_CALL_SP_v2.bat;501 情報 NLOG_受信処理 ADW_GFDWH C:\APP\BAT\SQL\CHK_NLOG_ERR.sql;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_POS売上_NLOG/;NLOGデータバックアップ;pjob;受信直後にファイルをコピー;COM_BACKUP_v2.bat;501 即時 NLOG_BackUpError COPY C:\HFT\RCV\EAS2E014.txt;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_POS売上_NLOG/;NLOG取引明細;pjob;TT_NLOGへの書込;COM_CALL_SP_v2.bat;501 即時 NLOG_受信処理 ADW_GFDWH_L C:\\APP\BAT\SQL\INS_TT_NLOG_取引明細_V3.sql;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_POS売上_NLOG/;NLOG取引明細_TRY;rpjob;TT_NLOGへの書込;COM_CALL_SP_v2.bat;501 情報 NLOG_受信処理 ADW_GFDWH C:\\APP\BAT\SQL\INS_NLOG_TRY.sql;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_POS売上_NLOG/;NLOG取込完了イベント_送_706;evsjb;7FFFA706;;;;TYCLDS30;;;7FFFA706;;
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_POS売上_NLOG/;NLOG取込処理_新;pjob;GFDWH_TESTで実行中 COM_CALL_SP_v2.bat 2026.01.25中止;;501 情報 NLOG_受信処理 ADW_GFDWH_L C:\APP\BAT\SQL\RUN_TT_NLOG_売上売変明細作成.sql;C:\APP\BAT;TYCLDS31;;;;;
