10.日割予算_実績データ作成;/GFOOT/10_日次/60_予算関連/;net;正常終了;2023/02/05 06:20;***;2026/06/26 01:00:00;****/**/** **:**:**;2026/06/26 02:33:07;***;***;20260626001;***;なし;@2W8836;2026/06/26;2026/06/26 01:00:00;"日次_03:00 APV更新イベント受信後";****/**/** **:**;****/**/** **:**
R受701_APV-DWH取込処理終了;/GFOOT/10_日次/60_予算関連/10.日割予算_実績データ作成/;rpjob;未実行終了;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\126d6\b6d24\0.13e17.err;なし;@2W8836;****/**/**;****/**/** **:**:**;"受701_APV-DWH取込処理終了エラー";****/**/** **:**;****/**/** **:**
TI_月別店別グループ別実績;/GFOOT/10_日次/60_予算関連/10.日割予算_実績データ作成/;pjob;正常終了;****/**/** **:**;0;2026/06/26 02:31:09;****/**/** **:**:**;2026/06/26 02:33:07;TYCLDS30;224063;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\126d6\b6d24\0.126da.err;なし;@2W8836;****/**/**;2026/06/26 02:31:09;"GFBCS.INS_TI_月別店別グループ別実績(PROC";****/**/** **:**;****/**/** **:**
受701_APV-DWH取込処理終了;/GFOOT/10_日次/60_予算関連/10.日割予算_実績データ作成/;evwjb;正常終了;****/**/** **:**;0;2026/06/26 01:00:00;****/**/** **:**:**;2026/06/26 02:28:46;TYCLDS30;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\126d6\b6d24\0.126db.err;なし;@2W8836;****/**/**;2026/06/26 01:00:00;"7FFFA701_APV->DWH取込処理終了イベント受信";****/**/** **:**;****/**/** **:**
日割実績作成処理;/GFOOT/10_日次/60_予算関連/10.日割予算_実績データ作成/;pjob;正常終了;****/**/** **:**;0;2026/06/26 02:28:46;****/**/** **:**:**;2026/06/26 02:31:09;TYCLDS30;224048;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\126d6\b6d24\0.126dc.err;なし;@2W8836;****/**/**;2026/06/26 02:28:46;"INS_TT_日割実績";****/**/** **:**;****/**/** **:**
20.予算システム向け_実績連携;/GFOOT/10_日次/60_予算関連/;net;正常終了;2023/02/05 06:13;***;2026/06/25 21:00:00;****/**/** **:**:**;2026/06/25 21:00:45;***;***;20260625001;***;なし;@2W8722;2026/06/25;2026/06/25 21:00:00;"日次_21:00 BizPlanへの実績データの連携（DWH->SSO->BizPlan)";****/**/** **:**;****/**/** **:**
DWH->SSOへのデータ連携;/GFOOT/10_日次/60_予算関連/20.予算システム向け_実績連携/;pjob;正常終了;****/**/** **:**;0;2026/06/25 21:00:00;****/**/** **:**:**;2026/06/25 21:00:41;TYCLDS30;223332;20260625001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\126ea\b6cb2\0.127e1.err;なし;@2W8722;****/**/**;2026/06/25 21:00:00;"GFIF.INS_BP_SHNJSK_HST";****/**/** **:**;****/**/** **:**
SSO->BizPlanへのデータ連携;/GFOOT/10_日次/60_予算関連/20.予算システム向け_実績連携/;pjob;正常終了;****/**/** **:**;0;2026/06/25 21:00:41;****/**/** **:**:**;2026/06/25 21:00:45;TYCLDS30;223347;20260625001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\126ea\b6cb2\0.127e0.err;なし;@2W8722;****/**/**;2026/06/25 21:00:41;"SSO.INS_WK_BP_SHNJSK_HST";****/**/** **:**;****/**/** **:**
30.月次予算データ取込_v2;/GFOOT/10_日次/60_予算関連/;net;正常終了;2026/02/12 21:09;***;2026/06/26 12:00:00;****/**/** **:**:**;2026/06/26 12:00:00;***;***;20260626002;***;なし;@2W9774;2026/06/26;2026/06/26 12:00:00;"15分毎_8:00~20:00 予算システム取込処理（BizPlan->DWH,NAIS）";****/**/** **:**;****/**/** **:**
DBBMSの取込;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/;net;計画未実行;2026/02/12 21:09;***;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;***;20260626002;***;なし;@2W9774;2026/06/26;****/**/** **:**:**;"月別店別部門別実績";****/**/** **:**;****/**/** **:**
BADファイルの監視;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;flwjb;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146ab.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"DBBMS.BADの監視";****/**/** **:**;****/**/** **:**
BK_DBBMS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146ac.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"C:\BOXDrive\Box\文書交換\DHI\01_データ受領\04_コントロール部\DBBMS.csv";****/**/** **:**;****/**/** **:**
ERR_データロード_TW_DBBMS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;rpjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146ad.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
ERR_データロード_TW_DBBMS2;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;rpjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146df.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
ERR_データロード_TW_DBBMS3;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;rpjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146e0.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
ERR_データロード_TW_DBBMS5;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;rpjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146e2.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
ERR_データロード_TW_DBBMS6;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;rpjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146e3.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
FTP_SND_DBBMS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146db.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
FTP_SND_DBGMS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146dc.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
FTP結果チェック_DBBMS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146d9.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
FTP結果チェック_DBGMS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146de.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
FileBackup_DBBMS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146da.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"DBBMSファイルバックアップ";****/**/** **:**;****/**/** **:**
FileBackup_DBGMS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146dd.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"DBGMSファイルバックアップ";****/**/** **:**;****/**/** **:**
FileMove_FTP_DBBMS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146ae.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"E:\DataFile\Internal\ITL\SND\ITL_DBBMS.csv";****/**/** **:**;****/**/** **:**
FileMove_FTP_DBGMS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146af.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"E:\DataFile\Internal\ITL\SND\ITL_DBGMS.csv";****/**/** **:**;****/**/** **:**
INS_TI_DBBMS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146b0.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"予算データ取込処理 TI_DBBMS";****/**/** **:**;****/**/** **:**
データロード_TW_DBBMS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146b1.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"ワークテーブルにデータを挿入";****/**/** **:**;****/**/** **:**
ファイル出力_DBBMS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146b2.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"NAIS連携用ファイルの出力 E:\DataFile\work\ITL_DBBMS.csv";****/**/** **:**;****/**/** **:**
ファイル出力_DBGMS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBBMSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146b3.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"NAIS連携用ファイルの出力 E:\DataFile\work\ITL_DBGMS.csv";****/**/** **:**;****/**/** **:**
DBYSの取込;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/;net;計画未実行;2026/02/12 21:09;***;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;***;20260626002;***;なし;@2W9774;2026/06/26;****/**/** **:**:**;"年別店別部門別実績";****/**/** **:**;****/**/** **:**
BADファイルの監視;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBYSの取込/;flwjb;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146b5.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"DBYS.BADの監視";****/**/** **:**;****/**/** **:**
BK_DBYS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBYSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146b6.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"C:\BOXDrive\Box\文書交換\DHI\01_データ受領\04_コントロール部\DBYS.csv";****/**/** **:**;****/**/** **:**
ERR_データロード_TW_DBYS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBYSの取込/;rpjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146b7.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
ERR_データロード_TW_DBYS2;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBYSの取込/;rpjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146e8.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
ERR_データロード_TW_DBYS3;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBYSの取込/;rpjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146e9.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
FTP_SND_DBYS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBYSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146e6.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
FTP結果チェック_DBYS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBYSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146e7.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
FileBackup_DBYS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBYSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146e5.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"DBYSファイルバックアップ";****/**/** **:**;****/**/** **:**
FileMove_FTP_DBYS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBYSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146b8.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"E:\DataFile\Internal\ITL\SND\ITL_DBYS.csv";****/**/** **:**;****/**/** **:**
INS_TI_DBYS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBYSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146b9.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"予算データ取込処理 INS_TI_DBYS";****/**/** **:**;****/**/** **:**
データロード_TW_DBYS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBYSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146ba.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"ワークテーブルにデータを挿入 TW_DBYS";****/**/** **:**;****/**/** **:**
ファイル出力_DBYS;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/DBYSの取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146bb.err;なし;@2W9774;****/**/**;****/**/** **:**:**;"NAIS連携用ファイルの出力 E:\DataFile\work\ITL";****/**/** **:**;****/**/** **:**
月次_店別部門別_科目別_予算;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/;jdjob;正常終了-偽;****/**/** **:**;0;2026/06/26 12:00:00;****/**/** **:**:**;2026/06/26 12:00:00;TYCLDS30;***;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146ca.err;***;@2W9774;****/**/**;2026/06/26 12:00:00;"C:\BOXDrive\Box\文書交換\DHI\01_データ受領\04_コントロール部\DBBMS.csv";****/**/** **:**;****/**/** **:**
対象ファイル無し;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/;pjob;正常終了;****/**/** **:**;0;2026/06/26 12:00:00;****/**/** **:**:**;2026/06/26 12:00:00;TYCLDS30;225199;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146c9.err;なし;@2W9774;****/**/**;2026/06/26 12:00:00;"何もしない";****/**/** **:**;****/**/** **:**
年次_店別科目別_予算;/GFOOT/10_日次/60_予算関連/30.月次予算データ取込_v2/;jdjob;正常終了-偽;****/**/** **:**;0;2026/06/26 12:00:00;****/**/** **:**:**;2026/06/26 12:00:00;TYCLDS30;***;20260626002;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\146a9\b70ce\0.146cd.err;***;@2W9774;****/**/**;2026/06/26 12:00:00;"C:\BOXDrive\Box\文書交換\DHI\01_データ受領\04_コントロール部\DBYS.csv";****/**/** **:**;****/**/** **:**
40.業態別按分率作成;/GFOOT/10_日次/60_予算関連/;net;正常終了;2023/05/22 17:54;***;2026/06/01 01:00:00;****/**/** **:**:**;2026/06/01 01:00:08;***;***;20260601001;***;なし;@2T639;2026/06/01;2026/06/01 01:00:00;"月次_01日_01:00";****/**/** **:**;****/**/** **:**
GFBCS_業態別按分率作成処理;/GFOOT/10_日次/60_予算関連/40.業態別按分率作成/;pjob;正常終了;****/**/** **:**;0;2026/06/01 01:00:00;****/**/** **:**:**;2026/06/01 01:00:03;TYCLDS30;223034;20260601001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1468e\ad7ef\0.1468f.err;なし;@2T639;****/**/**;2026/06/01 01:00:00;"";****/**/** **:**;****/**/** **:**
TW_CALENDAR更新;/GFOOT/10_日次/60_予算関連/40.業態別按分率作成/;pjob;正常終了;****/**/** **:**;0;2026/06/01 01:00:03;****/**/** **:**:**;2026/06/01 01:00:08;TYCLDS30;223040;20260601001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\1468e\ad7ef\0.14690.err;なし;@2T639;****/**/**;2026/06/01 01:00:03;"GFBCS.TW_CALENDARを更新する";****/**/** **:**;****/**/** **:**
00_送信_商品部指示返品_v2;/GFOOT/10_日次/70_WorkFlow/;net;正常終了;2023/05/30 17:17;***;2026/06/26 00:00:00;****/**/** **:**:**;2026/06/26 00:00:01;***;***;20260626001;***;なし;@2W8816;2026/06/26;2026/06/26 00:00:00;"日次_00:00 商品部指示データ作成 AGILEWORKS_USER.DIRECT_DATA";****/**/** **:**;****/**/** **:**
direct.flgファイル監視;/GFOOT/10_日次/70_WorkFlow/00_送信_商品部指示返品_v2/;jdjob;正常終了-偽;****/**/** **:**;0;2026/06/26 00:00:01;****/**/** **:**:**;2026/06/26 00:00:01;TYCLDS30;***;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14527\b6d10\0.14aa9.err;***;@2W8816;****/**/**;2026/06/26 00:00:01;"E:\DataFile\work\direct.flg";****/**/** **:**;****/**/** **:**
ファイルをワークへ移動;/GFOOT/10_日次/70_WorkFlow/00_送信_商品部指示返品_v2/;pjob;正常終了;****/**/** **:**;0;2026/06/26 00:00:00;****/**/** **:**:**;2026/06/26 00:00:00;TYCLDS30;223743;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14527\b6d10\0.14528.err;なし;@2W8816;****/**/**;2026/06/26 00:00:00;"DIRECTフォルダ内のファイルをワークへ移動する";****/**/** **:**;****/**/** **:**
ファイル無し正常終了;/GFOOT/10_日次/70_WorkFlow/00_送信_商品部指示返品_v2/;pjob;正常終了;****/**/** **:**;0;2026/06/26 00:00:01;****/**/** **:**:**;2026/06/26 00:00:01;TYCLDS30;223747;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14527\b6d10\0.1452d.err;なし;@2W8816;****/**/**;2026/06/26 00:00:01;"E:\DataFile\work\direct*.csvが存在しない場合もあるので正常";****/**/** **:**;****/**/** **:**
前日データの退避;/GFOOT/10_日次/70_WorkFlow/00_送信_商品部指示返品_v2/;pjob;正常終了;****/**/** **:**;0;2026/06/26 00:00:00;****/**/** **:**:**;2026/06/26 00:00:01;TYCLDS30;223745;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14527\b6d10\0.1452a.err;なし;@2W8816;****/**/**;2026/06/26 00:00:00;"DIRECT_DATA日次バックアップ、消去";****/**/** **:**;****/**/** **:**
当日データ取込;/GFOOT/10_日次/70_WorkFlow/00_送信_商品部指示返品_v2/;net;計画未実行;2023/05/30 17:17;***;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;***;20260626001;***;なし;@2W8816;2026/06/26;****/**/** **:**:**;"";****/**/** **:**;****/**/** **:**
Bricklet用テーブルの作成;/GFOOT/10_日次/70_WorkFlow/00_送信_商品部指示返品_v2/当日データ取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14527\b6d10\0.14706.err;なし;@2W8816;****/**/**;****/**/** **:**:**;"AGILEWORKS_USER.DIRECT_DATA";****/**/** **:**;****/**/** **:**
CSVファイル退避;/GFOOT/10_日次/70_WorkFlow/00_送信_商品部指示返品_v2/当日データ取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14527\b6d10\0.14707.err;なし;@2W8816;****/**/**;****/**/** **:**:**;"取り込んだCSVファイルの退避";****/**/** **:**;****/**/** **:**
direct.csvマージ;/GFOOT/10_日次/70_WorkFlow/00_送信_商品部指示返品_v2/当日データ取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14527\b6d10\0.14702.err;なし;@2W8816;****/**/**;****/**/** **:**:**;"E:\DataFile\work\wf_direct_rcv.csv";****/**/** **:**;****/**/** **:**
directファイル退避;/GFOOT/10_日次/70_WorkFlow/00_送信_商品部指示返品_v2/当日データ取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14527\b6d10\0.14708.err;なし;@2W8816;****/**/**;****/**/** **:**:**;"マージされたdirectファイルの退避";****/**/** **:**;****/**/** **:**
flgファイル退避;/GFOOT/10_日次/70_WorkFlow/00_送信_商品部指示返品_v2/当日データ取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14527\b6d10\0.14aaa.err;なし;@2W8816;****/**/**;****/**/** **:**:**;"direct_flg.csvの退避";****/**/** **:**;****/**/** **:**
エラーファイル退避;/GFOOT/10_日次/70_WorkFlow/00_送信_商品部指示返品_v2/当日データ取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14527\b6d10\0.14703.err;なし;@2W8816;****/**/**;****/**/** **:**:**;"エラー情報ファイルの退避";****/**/** **:**;****/**/** **:**
対象商品の登録;/GFOOT/10_日次/70_WorkFlow/00_送信_商品部指示返品_v2/当日データ取込/;pjob;計画未実行;****/**/** **:**;0;****/**/** **:**:**;****/**/** **:**:**;****/**/** **:**:**;***;0;20260626001;C:\ProgramData\Hitachi\jp1\jp1_default\JP1AJS2\jobinf\14527\b6d10\0.14705.err;なし;@2W8816;****/**/**;****/**/** **:**:**;"AGILEWORKS_USER.DIRECT_DATA_PRE AGW_AGW_DIRECT_PRE_IMP";****/**/** **:**;****/**/** **:**
